,Reconfiguring
0.0085835,1
0.008578666,1
0.00858125,1
0.008586875,1
0.008590833,1
0.008595125,1
0.008596792,1
0.008593458,1
0.008595041,1
0.008588459,1
0.008583916,1
0.008592041,1
0.008595333,1
0.008589542,1
0.008593292,1
0.008599792,1
0.008594791,1
0.0085885,1
0.008596625,1
0.008598542,1
0.008596917,1
0.008593542,1
0.008586958,1
0.008594875,1
0.008600292,1
0.008587125,1
0.008602166,1
0.008598416,1
0.008587042,1
0.00858375,1
0.008570834,1
0.008579,1
0.008588875,1
0.008573875,1
0.008588417,1
0.008593083,1
0.008587458,1
0.008591833,1
0.008597042,1
0.008598375,1
0.008586875,1
0.008593333,1
0.008590292,1
0.008591709,1
0.008598292,1
0.008590208,1
0.008590292,1
0.008596583,1
0.008595667,1
0.00858325,1
0.008590333,1
0.008582083,1
0.008582125,1
0.008583542,1
0.008588583,1
0.008586792,1
0.00858025,1
0.008580125,1
0.008582209,1
0.0085965,1
0.00860675,1
0.008593666,1
0.008600125,1
0.008593416,1
0.008592459,1
0.008593333,1
0.008590458,1
0.00859025,1
0.008590375,1
0.0085915,1
0.008592167,1
0.008595124999999,1
0.008595208,1
0.008581790999999,1
0.008585459,1
0.008585125,1
0.008588875,1
0.008598375,1
0.008601916,1
0.00859525,1
0.008600084,1
0.008599917000001,1
0.008595083,1
0.008598125000001,1
0.008595291,1
0.008588542,1
0.008590333,1
0.008590125,1
0.0085855,1
0.008592208,1
0.008580583,1
0.008590125,1
0.008590542,1
0.008590208,1
0.008595165999999,1
0.008588459,1
0.008588457999999,1
0.0085885,1
0.008587083,1
0.008584792,1
0.008585416,1
0.008588541,1
0.00859025,1
0.008588084,1
0.008586916000001,1
0.0085805,1
0.008585209,1
0.008586625,1
0.008593458,1
0.008600209000001,1
0.008592,1
0.008595,1
0.008585791,1
0.00858825,1
0.008583916,1
0.008585333,1
0.008580834,1
0.008593708,1
0.008588833999999,1
0.008588667,1
0.008587166,1
0.008588167,1
0.008593958000001,1
0.008586209000001,1
0.008587374999999,1
0.008583916,1
0.008585333,1
0.008591667,1
0.008580665999999,1
0.008575417,1
0.008580917000001,1
0.008575458,1
0.008591917,1
0.008574083,1
0.008582375,1
0.0085725,1
0.008575875,1
0.008572042,1
0.008574082999999,1
0.008578667,1
0.008580665999999,1
0.00857875,1
0.008579042,1
0.008580416,1
0.008585,1
0.008587125,1
0.008579292,1
0.008586625,1
0.008580666999999,1
0.008585125,1
0.008595667,1
0.008590042,1
0.008588875,1
0.008590083,1
0.00859,1
0.008596624999999,1
0.008588709000001,1
0.00859,1
0.008585375,1
0.008585125,1
0.008577375,1
0.008582042,1
0.008584292,1
0.008583540999999,1
0.008577292,1
0.008591667,1
0.0085905,1
0.00858525,1
0.008580292,1
0.008586917,1
0.008589916,1
0.008586792,1
0.008587417,1
0.008588583,1
0.008580666999999,1
0.0085825,1
0.008590625,1
0.0085965,1
0.008588625000001,1
0.0085965,1
0.008601917,1
0.008596625,1
0.008591834,1
0.008591791,1
0.00859025,1
0.008585125,1
0.008585458,1
0.008590375,1
0.00859025,1
0.008583709,1
0.008586958,1
0.008585375,1
0.008588708,1
0.008588834,1
0.008586583,1
0.008590292,1
0.008578875,1
0.008582208,1
0.008583959,1
0.008589916,1
0.008588375,1
0.008589625,1
0.008583792,1
0.008585125,1
0.00858325,1
0.008590541999999,1
0.008599958,1
