,Channel 7
1.66999999939854E-07,0
0.00862775,1
1.25000000017472E-07,0
0.008631,1
1.65999999968136E-07,0
0.00862625,1
1.25000000017472E-07,0
0.008621667,1
1.66999999939854E-07,0
0.008627875,1
1.65999999968136E-07,0
0.008626334,1
1.65999999968136E-07,0
0.008630834,1
1.25000000017472E-07,0
0.0086295,1
1.25000000017472E-07,0
0.008626291,1
1.25000000017472E-07,0
0.00862675,1
1.67000000050876E-07,0
0.008629375,1
1.67000000050876E-07,0
0.008628125,1
1.25000000017472E-07,0
0.008626375,1
1.65999999968136E-07,0
0.008625209,1
1.25000000017472E-07,0
0.008632583,1
1.67000000050876E-07,0
0.008626333,1
1.67000000050876E-07,0
0.0086215,1
1.65999999968136E-07,0
0.008632792,1
1.66999999939854E-07,0
0.008632416,1
1.66999999939854E-07,0
0.008628125,1
1.25000000017472E-07,0
0.008630792,1
1.2499999990645E-07,0
0.008642166,1
1.25000000017472E-07,0
0.008626417,1
1.67000000050876E-07,0
0.008626333,1
1.25000000017472E-07,0
0.008623042,1
1.2499999990645E-07,0
0.008624791,1
1.67000000050876E-07,0
0.008627833,1
1.67000000050876E-07,0
0.008621667,1
1.25000000017472E-07,0
0.008626333,1
1.66999999939854E-07,0
0.008620541,1
1.25000000017472E-07,0
0.008623084,1
1.25000000017472E-07,0
0.008620375,1
1.65999999968136E-07,0
0.008618375,1
1.25000000017472E-07,0
0.0086185,1
1.66999999939854E-07,0
0.008620125,1
1.25000000017472E-07,0
0.008626583,1
1.67000000050876E-07,0
0.008627875,1
1.25000000017472E-07,0
0.008635875,1
1.2499999990645E-07,0
0.008624542,1
1.65999999968136E-07,0
0.008631042,1
1.25000000017472E-07,0
0.008626333,1
1.2499999990645E-07,0
0.008632584,1
1.65999999968136E-07,0
0.0086245,1
1.66999999828832E-07,0
0.008620125,1
1.67000000050876E-07,0
0.008619875,1
1.66000000190181E-07,0
0.008626334,1
1.65999999968136E-07,0
0.00861525,1
1.2499999990645E-07,0
0.008624959,1
1.25000000128495E-07,0
0.008638833,1
1.25000000128495E-07,0
0.008631417,1
1.25000000128495E-07,0
0.008637333,1
1.66999999828832E-07,0
0.008634541,1
1.66999999828832E-07,0
0.008637125,1
1.2499999990645E-07,0
0.008629833,1
1.67000000050876E-07,0
0.008631125,1
1.2499999990645E-07,0
0.008628083,1
1.67000000050876E-07,0
0.008632625,1
1.67000000050876E-07,0
0.008631041,1
1.67000000050876E-07,0
0.008629375,1
1.67000000050876E-07,0
0.008634333,1
1.66999999828832E-07,0
0.008627666,1
1.66999999828832E-07,0
0.008639,1
1.67000000050876E-07,0
0.008638625,1
1.65999999968136E-07,0
0.008634417,1
1.67000000050876E-07,0
0.008637083,1
1.67000000050876E-07,0
0.008636083,1
1.67000000050876E-07,0
0.008632333,1
1.67000000050876E-07,0
0.008631375,1
1.65999999968136E-07,0
0.008630834,1
1.65999999968136E-07,0
0.008621834,1
1.25000000128495E-07,0
0.00862925,1
1.25000000128495E-07,0
0.008627916,1
1.66999999828832E-07,0
0.008621375,1
1.66999999828832E-07,0
0.008621833,1
1.2499999990645E-07,0
0.00862625,1
1.25000000128495E-07,0
0.008620125,1
1.2499999990645E-07,0
0.008632375,1
1.2499999990645E-07,0
0.008631042,1
1.25000000128495E-07,0
0.008638708,1
1.67000000050876E-07,0
0.008627875,1
1.65999999968136E-07,0
0.008621417,1
1.2499999990645E-07,0
0.008627917,1
1.2499999990645E-07,0
0.008630791,1
1.67000000050876E-07,0
0.008626542,1
1.2499999990645E-07,0
0.008621416,1
1.67000000050876E-07,0
0.008621833,1
1.2499999990645E-07,0
0.008626209,1
1.65999999968136E-07,0
0.008621709,1
1.2499999990645E-07,0
0.008626333,1
1.2499999990645E-07,0
0.008629875,1
1.25000000128495E-07,0
0.008638625,1
1.66999999828832E-07,0
0.008632958,1
1.25000000128495E-07,0
0.008629292,1
1.2499999990645E-07,0
0.008628083,1
1.67000000050876E-07,0
0.00863575,1
1.2499999990645E-07,0
0.008629791,1
1.25000000128495E-07,0
0.008629542,1
1.2499999990645E-07,0
0.008631208,1
1.66999999828832E-07,0
0.008623042,1
1.2499999990645E-07,0
0.008621958,1
1.66999999828832E-07,0
0.008619875,1
1.2499999990645E-07,0
0.008625416,1
1.67000000050876E-07,0
0.008627917,1
1.2499999990645E-07,0
0.008626375,1
1.2499999990645E-07,0
0.008624583,1
1.67000000050876E-07,0
0.00861425,1
1.25000000128495E-07,0
0.008623125,1
1.65999999968136E-07,0
0.008627917,1
1.67000000050876E-07,0
0.008615125,1
1.65999999968136E-07,0
0.008621709,1
1.2499999990645E-07,0
0.008620083,1
1.67000000050876E-07,0
0.008620083,1
1.67000000050876E-07,0
0.008624583,1
1.67000000050876E-07,0
0.008635666,1
1.67000000050876E-07,0
0.008632333,1
1.67000000050876E-07,0
0.008634792,1
1.2499999990645E-07,0
0.008637166,1
1.67000000050876E-07,0
0.008636083,1
1.25000000128495E-07,0
0.008635459,1
1.25000000128495E-07,0
0.008634333,1
1.2499999990645E-07,0
0.00862925,1
1.67000000050876E-07,0
0.008635666,1
1.66999999828832E-07,0
0.008632333,1
1.66999999828832E-07,0
0.00864075,1
1.25000000128495E-07,0
0.008642,1
1.66999999828832E-07,0
0.008643666,1
1.67000000050876E-07,0
0.008634208,1
1.66999999828832E-07,0
0.008631292,1
1.65999999968136E-07,0
0.008624667,1
1.2499999990645E-07,0
0.008631042,1
1.25000000128495E-07,0
0.008631083,1
1.67000000050876E-07,0
0.008624791,1
1.2499999990645E-07,0
0.008630875,1
1.67000000050876E-07,0
0.008635875,1
1.67000000050876E-07,0
0.00863875,1
1.66000000190181E-07,0
0.008636125,1
1.67000000050876E-07,0
0.008632375,1
1.67000000050876E-07,0
0.008640666,1
1.2499999990645E-07,0
0.008643584,1
1.65999999968136E-07,0
0.00863275,1
1.66999999828832E-07,0
0.008629333,1
1.67000000050876E-07,0
0.008639292,1
1.65999999968136E-07,0
0.0086325,1
1.24999999684405E-07,0
0.008626667,1
1.67000000050876E-07,0
0.008627791,1
1.67000000050876E-07,0
0.008632792,1
1.2499999990645E-07,0
0.008632416,1
1.67000000050876E-07,0
0.008632542,1
1.65999999968136E-07,0
0.008630792,1
1.67000000050876E-07,0
0.008637416,1
1.67000000050876E-07,0
0.008634042,1
1.66000000190181E-07,0
0.00862975,1
1.66999999828832E-07,0
0.008631083,1
1.67000000050876E-07,0
0.008635667,1
1.65999999968136E-07,0
0.008633875,1
1.67000000050876E-07,0
0.008631042,1
1.2499999990645E-07,0
0.008637083,1
1.67000000050876E-07,0
0.008626708,1
1.25000000128495E-07,0
0.008619875,1
1.25000000128495E-07,0
0.00862325,1
1.25000000128495E-07,0
0.008623292,1
1.65999999968136E-07,0
0.008627917,1
1.67000000050876E-07,0
0.008637,1
1.65999999968136E-07,0
0.008634125,1
1.67000000050876E-07,0
0.008637167,1
1.24999999684405E-07,0
0.008648583,1
1.25000000128495E-07,0
0.008641708,1
1.25000000128495E-07,0
0.008648209,1
1.65999999968136E-07,0
0.008640167,1
1.67000000050876E-07,0
0.008642166,1
1.25000000128495E-07,0
0.008645167,1
1.67000000050876E-07,0
0.008639,1
1.65999999968136E-07,0
0.008640375,1
1.25000000128495E-07,0
0.008628084,1
1.65999999968136E-07,0
0.008632334,1
1.65999999968136E-07,0
0.008631,1
1.67000000050876E-07,0
0.008631042,1
1.25000000128495E-07,0
0.008631,1
1.25000000128495E-07,0
0.008641958,1
1.25000000128495E-07,0
0.008637417,1
1.65999999968136E-07,0
0.008629375,1
1.66999999606787E-07,0
0.008637417,1
1.65999999968136E-07,0
0.008627834,1
1.65999999968136E-07,0
0.008634334,1
1.65999999968136E-07,0
0.008637125,1
1.67000000050876E-07,0
0.008639125,1
1.25000000128495E-07,0
0.0086295,1
1.67000000050876E-07,0
0.008634583,1
1.25000000128495E-07,0
0.008634042,1
1.25000000128495E-07,0
0.008636,1
1.65999999968136E-07,0
0.008630959,1
1.65999999968136E-07,0
0.008635875,1
1.67000000050876E-07,0
0.008632542,1
1.24999999684405E-07,0
0.008635666,1
1.67000000050876E-07,0
0.008637042,1
1.25000000128495E-07,0
0.008648208,1
1.25000000128495E-07,0
0.008649792,1
1.65999999968136E-07,0
0.008650125,1
1.25000000128495E-07,0
0.008656042,1
1.24999999684405E-07,0
0.008647083,1
1.67000000050876E-07,0
0.008648,1
1.67000000050876E-07,0
0.008641958,1
1.67000000050876E-07,0
0.008642,1
1.65999999524047E-07,0
0.008648375,1
1.67000000050876E-07,0
0.008646417,1
1.66000000412225E-07,0
0.008634209,1
1.25000000128495E-07,0
0.008646458,1
1.67000000050876E-07,0
0.008632875,1
1.25000000128495E-07,0
0.008643375,1
1.25000000128495E-07,0
0.008646625,1
1.25000000128495E-07,0
0.008643333,1
1.67000000050876E-07,0
0.0086435,1
1.25000000128495E-07,0
0.008646625,1
1.25000000128495E-07,0
0.008650083,1
1.24999999684405E-07,0
0.00865125,1
1.24999999684405E-07,0
0.008646625,1
1.67000000050876E-07,0
0.008632583,1
1.25000000128495E-07,0
0.008635708,1
1.67000000050876E-07,0
0.00863075,1
1.67000000050876E-07,0
0.00862975,1
1.65999999968136E-07,0
0.008634209,1
1.24999999684405E-07,0
0.008631333,1
1.66999999606787E-07,0
0.008637291,1
1.66999999606787E-07,0
0.008633,1
1.67000000050876E-07,0
0.008640166,1
1.67000000050876E-07,0
0.008645417,1
1.65999999968136E-07,0
0.008634042,1
1.24999999684405E-07,0
0.008628208,1
1.67000000050876E-07,0
0.0086295,1
1.66999999606787E-07,0
0.008634208,1
1.67000000050876E-07,0
0.008640375,1
1.24999999684405E-07,0
0.008637333,1
1.25000000128495E-07,0
0.008631042,1
1.25000000128495E-07,0
0.008639,1
1.65999999968136E-07,0
0.008626167,1
1.25000000128495E-07,0
0.008637583,1
1.67000000050876E-07,0
0.008645,1
1.25000000128495E-07,0
0.008635708,1
1.25000000128495E-07,0
0.008637084,1
1.24999999684405E-07,0
0.00863725,1
1.65999999968136E-07,0
0.008635459,1
1.25000000128495E-07,0
0.008639125,1
1.65999999968136E-07,0
0.0086355,1
1.67000000050876E-07,0
0.008642125,1
1.67000000050876E-07,0
0.00863425,1
1.24999999684405E-07,0
0.008635958,1
1.67000000050876E-07,0
0.008635625,1
1.66000000412225E-07,0
0.008637542,1
1.67000000050876E-07,0
0.008627833,1
1.67000000050876E-07,0
0.008629583,1
1.25000000128495E-07,0
0.008629292,1
1.65999999968136E-07,0
0.008632959,1
1.66000000412225E-07,0
0.008637167,1
1.24999999684405E-07,0
0.00863575,1
1.67000000050876E-07,0
0.008648,1
1.65999999968136E-07,0
0.008647042,1
1.67000000050876E-07,0
0.008637041,1
1.67000000050876E-07,0
0.008648542,1
1.65999999968136E-07,0
0.008637084,1
1.65999999968136E-07,0
0.008634125,1
1.25000000128495E-07,0
0.008632667,1
1.67000000050876E-07,0
0.00863725,1
1.66000000412225E-07,0
0.008643375,1
1.25000000128495E-07,0
0.008640542,1
1.66999999606787E-07,0
0.008643583,1
1.66999999606787E-07,0
0.008637416,1
1.67000000050876E-07,0
0.008640333,1
1.24999999684405E-07,0
0.008639,1
1.67000000050876E-07,0
0.008635708,1
1.25000000128495E-07,0
0.008634167,1
1.25000000128495E-07,0
0.008638667,1
1.25000000128495E-07,0
0.008635708,1
1.25000000128495E-07,0
0.008641958,1
1.67000000050876E-07,0
0.008643667,1
1.65999999968136E-07,0
0.008643334,1
1.65999999968136E-07,0
0.008646792,1
1.25000000128495E-07,0
0.008646417,1
1.65999999968136E-07,0
0.008660709,1
1.65999999968136E-07,0
0.008657375,1
1.25000000128495E-07,0
0.008645417,1
1.67000000050876E-07,0
0.008644916,1
1.25000000128495E-07,0
0.008648459,1
1.65999999968136E-07,0
0.008640209,1
1.65999999968136E-07,0
0.008637417,1
1.66999999606787E-07,0
0.008635625,1
1.65999999968136E-07,0
0.008632625,1
1.24999999684405E-07,0
0.008637125,1
1.24999999684405E-07,0
0.008643584,1
1.65999999968136E-07,0
0.008643584,1
1.25000000128495E-07,0
0.008631,1
1.25000000128495E-07,0
0.008631125,1
1.25000000128495E-07,0
0.008640375,1
1.65999999968136E-07,0
0.008637,1
1.67000000050876E-07,0
0.008641958,1
1.24999999684405E-07,0
0.008646584,1
1.65999999968136E-07,0
0.00864225,1
1.25000000128495E-07,0
0.008649834,1
1.24999999684405E-07,0
0.008646708,1
1.25000000128495E-07,0
0.008635542,1
1.65999999968136E-07,0
0.00863575,1
1.25000000128495E-07,0
0.008635459,1
1.65999999968136E-07,0
0.008629584,1
1.65999999968136E-07,0
0.008629542,1
1.25000000128495E-07,0
0.008626542,1
1.24999999684405E-07,0
0.008627666,1
1.25000000128495E-07,0
0.008631375,1
1.67000000050876E-07,0
0.008630875,1
1.24999999684405E-07,0
0.008643708,1
1.25000000128495E-07,0
0.008644875,1
1.67000000050876E-07,0
0.00863725,1
1.67000000050876E-07,0
0.008635541,1
1.67000000050876E-07,0
0.008637583,1
1.25000000128495E-07,0
0.008638834,1
1.65999999968136E-07,0
0.008640709,1
1.65999999968136E-07,0
0.00863575,1
1.67000000050876E-07,0
0.008636,1
1.67000000050876E-07,0
0.00863875,1
1.65999999968136E-07,0
0.008637625,1
1.67000000050876E-07,0
0.008634083,1
1.67000000050876E-07,0
0.008625083,1
1.25000000128495E-07,0
0.008626292,1
1.67000000050876E-07,0
0.008634583,1
1.25000000128495E-07,0
0.0086355,1
1.66999999606787E-07,0
0.008632625,1
1.65999999968136E-07,0
0.008637125,1
1.25000000128495E-07,0
0.008634209,1
1.25000000128495E-07,0
0.008635541,1
1.25000000128495E-07,0
0.00863575,1
1.66999999606787E-07,0
0.008640125,1
1.67000000050876E-07,0
0.008639083,1
1.67000000050876E-07,0
0.008635458,1
1.24999999684405E-07,0
0.008634375,1
1.67000000050876E-07,0
0.008635458,1
1.25000000128495E-07,0
0.008638958,1
1.67000000050876E-07,0
0.008641667,1
1.65999999968136E-07,0
0.008635834,1
1.25000000128495E-07,0
0.008643333,1
1.25000000128495E-07,0
0.008640708,1
1.67000000050876E-07,0
0.00864325,1
1.67000000050876E-07,0
0.008639291,1
1.67000000050876E-07,0
0.008648125,1
1.66999999606787E-07,0
0.0086435,1
1.25000000128495E-07,0
0.008651416,1
1.67000000050876E-07,0
0.008640375,1
1.67000000494966E-07,0
0.008635458,1
1.67000000050876E-07,0
0.008645458,1
1.67000000050876E-07,0
0.008643333,1
1.25000000128495E-07,0
0.008646833,1
1.67000000050876E-07,0
0.008637042,1
1.65999999968136E-07,0
0.008640375,1
1.66999999606787E-07,0
0.00864175,1
1.67000000050876E-07,0
0.008632583,1
1.25000000128495E-07,0
0.008637042,1
1.65999999968136E-07,0
0.008645042,1
1.67000000050876E-07,0
0.008640208,1
1.24999999684405E-07,0
0.008638833,1
1.67000000050876E-07,0
0.008648,1
1.25000000128495E-07,0
0.008641958,1
1.66999999606787E-07,0
0.008638875,1
1.25000000128495E-07,0
0.00864075,1
1.67000000050876E-07,0
0.008637125,1
1.25000000128495E-07,0
0.008640375,1
1.25000000128495E-07,0
0.008637125,1
1.65999999968136E-07,0
0.008643459,1
1.65999999968136E-07,0
0.008645125,1
1.24999999684405E-07,0
0.008642209,1
1.25000000128495E-07,0
0.008642,1
1.65999999968136E-07,0
0.008648417,1
1.25000000128495E-07,0
0.008641667,1
1.65999999968136E-07,0
0.007418417,0
