,Channel 7
0.008628417,1
0.008632625,1
0.008632792,1
0.008634,1
0.008626083,1
0.00863225,1
0.00862775,1
0.008626916,1
0.008626625,1
0.008625,1
0.008626666,1
0.008626375,1
0.008637916,1
0.008627917,1
0.008633834,1
0.008634958,1
0.00863175,1
0.008626334,1
0.008630416,1
0.0086315,1
0.0086335,1
0.008629875,1
0.008626042,1
0.008630958,1
0.008638917,1
0.008641459,1
0.008648875,1
0.008636417,1
0.00864425,1
0.008630459,1
0.008645416,1
0.008641042,1
0.008645625,1
0.008635458,1
0.008641708,1
0.008635584,1
0.00864425,1
0.008646417,1
0.008634958,1
0.008629917,1
0.008638792,1
0.008640291,1
0.008638917,1
0.008646666,1
0.008643334,1
0.008637833,1
0.00863875,1
0.008634541,1
0.008629667,1
0.008634709,1
0.008636667,1
0.008635458,1
0.008642375,1
0.008632959,1
0.0086335,1
0.008637375,1
0.00863575,1
0.008638417,1
0.00863025,1
0.008646792,1
0.008656791,1
0.008652917,1
0.008647125,1
0.008642542,1
0.008646334,1
0.008640291,1
0.008638833,1
0.008634625,1
0.008643875,1
0.008637958,1
0.008639292,1
0.008631459,1
0.0086355,1
0.008638916,1
0.008631417,1
0.008629709,1
0.008631709,1
0.008635459,1
0.008635541,1
0.008631833,1
0.008633542,1
0.008655667,1
0.008640041,1
0.008646417,1
0.00864275,1
0.008631334,1
0.008634083,1
0.008635,1
0.008634042,1
0.008634333,1
0.008638666,1
0.008636709,1
0.00863825,1
0.008638917,1
0.008642708,1
0.008635667,1
0.008638209,1
0.00863325,1
0.008628458,1
0.008628958,1
0.008638416,1
0.00864075,1
0.008630292,1
0.008637167,1
0.008634042,1
0.008629916,1
0.0086315,1
0.008630584,1
0.008632375,1
0.008637834,1
0.008632958,1
0.008634625,1
0.0086285,1
0.008626625,1
0.008626375,1
0.008628625,1
0.008630667,1
0.00862875,1
0.008629834,1
0.008631459,1
0.008629958,1
0.008631333,1
0.008627833,1
0.00862775,1
0.008629333,1
0.008628583,1
0.008634667,1
0.0086315,1
0.008632625,1
0.008626917,1
0.008625875,1
0.008629625,1
0.008628209,1
0.008628375,1
0.008637542,1
0.008640417,1
0.008635958,1
0.008634792,1
0.008628375,1
0.00862675,1
0.008625833,1
0.008634209,1
0.008630166,1
0.008631208,1
0.008628167,1
0.00862825,1
0.008634,1
0.008640708,1
0.00864525,1
0.008635959,1
0.008631875,1
0.008637417,1
0.008628458,1
0.008625958,1
0.008625958,1
0.008626541,1
0.008630042,1
0.00862825,1
0.008630375,1
0.008636084,1
0.008641166,1
0.008635208,1
0.008632792,1
0.008647667,1
0.00863225,1
0.008626792,1
0.008633459,1
0.008630708,1
0.008631583,1
0.00863,1
0.008636292,1
0.008640166,1
0.008634625,1
0.008631291,1
0.008641834,1
0.008633625,1
0.008627708,1
0.008626875,1
0.008624792,1
0.008625958,1
0.008631958,1
0.008638417,1
0.008639125,1
0.008629666,1
0.008634709,1
0.00863,1
0.008630875,1
0.008624083,1
0.008624,1
0.008628958,1
0.00862475,1
0.008624667,1
0.008628042,1
0.008628291,1
0.008635459,1
0.008642833,1
0.008632291,1
0.008629042,1
0.008625875,1
0.008632167,1
0.0086385,1
0.008630958,1
0.008633458,1
0.008627917,1
0.008631959,1
0.008630458,1
0.008625417,1
0.008637667,1
0.008643625,1
0.008642166,1
0.008640375,1
0.008629791,1
0.008626875,1
0.008632042,1
0.008628125,1
0.008627792,1
0.008625833,1
0.008626708,1
0.00862575,1
0.008632541,1
0.008626333,1
0.008626167,1
0.008625416,1
0.0086295,1
0.008633,1
0.008631208,1
0.00863225,1
0.008633292,1
0.008629709,1
0.008626125,1
0.008627708,1
0.008626042,1
0.008628375,1
0.008638833,1
0.008633792,1
0.008631792,1
0.0086305,1
0.008631458,1
0.008625042,1
0.00862925,1
0.008630292,1
0.008633084,1
0.008634709,1
0.008639667,1
0.008645708,1
0.008632083,1
0.008642917,1
0.008645875,1
0.008638792,1
0.008636666,1
0.008635417,1
0.008629666,1
0.008634459,1
0.008638584,1
0.0086255,1
0.008633083,1
0.008628792,1
0.008627375,1
0.008629458,1
0.008629625,1
0.008634,1
0.0086365,1
0.008638,1
0.008629708,1
0.008628458,1
0.008643791,1
0.008639125,1
0.008638458,1
0.008637417,1
0.00864075,1
0.008633167,1
0.008634666,1
0.008631958,1
0.008638917,1
0.008633042,1
0.008649791,1
0.008637792,1
0.008634709,1
0.0086355,1
0.008642334,1
0.008647916,1
0.008646125,1
0.008636083,1
0.008641042,1
0.008650084,1
0.008637792,1
0.008650166,1
0.00863975,1
0.008643292,1
0.008645625,1
0.008649167,1
0.008641083,1
0.008629208,1
0.00863575,1
0.0086465,1
0.00865075,1
0.008639542,1
0.008643333,1
0.008639958,1
0.008647416,1
0.008644334,1
0.008633917,1
0.008638583,1
0.008645417,1
0.00864875,1
0.008631583,1
0.008631167,1
0.008641166,1
0.008634834,1
0.008633167,1
0.00863375,1
0.0086475,1
0.008642667,1
0.008649541,1
0.008632333,1
0.008633584,1
0.008631709,1
0.008634583,1
0.008641458,1
0.008641667,1
0.008638875,1
0.008641917,1
0.008644958,1
0.008653,1
0.008641792000001,1
0.00864225,1
0.0086345,1
0.008628750000001,1
0.008634833,1
0.00863675,1
0.008633457999999,1
0.008633333,1
0.008638875000001,1
0.008645792,1
0.008644625,1
0.008637833,1
0.008634208,1
0.008636917,1
0.008639959,1
0.008641625,1
0.008642084000001,1
0.008634167,1
0.008637417,1
0.008635249999999,1
0.008635333,1
0.008629833000001,1
0.008625625000001,1
0.008632875,1
0.008626625,1
0.00863,1
0.008631667,1
0.008630167,1
0.008628458,1
0.008639958,1
0.008632708,1
0.008638125,1
0.008644041999999,1
0.008631458,1
0.008630458,1
0.008627333,1
0.008631875,1
0.008629834000001,1
0.008641917,1
0.008636,1
0.008649875000001,1
0.008633542,1
0.008631707999999,1
0.008636584,1
0.008648084,1
0.008640459,1
0.008640124999999,1
0.008631374999999,1
0.008632707999999,1
0.008628667,1
0.00862675,1
0.008627959,1
0.008629292,1
0.00862775,1
0.008632667,1
0.008625707999999,1
0.008630417,1
0.008629209,1
0.008636875000001,1
0.008638333,1
0.008630125,1
0.008628792,1
0.008627499999999,1
0.00862425,1
0.008633709,1
0.008632666,1
0.008628958,1
0.008630375,1
0.00864075,1
0.008636125,1
0.008640125,1
0.008632917,1
0.0086315,1
0.008630917000001,1
0.008628375,1
0.008634875,1
0.0086335,1
0.008634834,1
0.0086315,1
0.00863425,1
0.00863725,1
0.008640833,1
0.008645458,1
0.008644583000001,1
0.008640708,1
0.008630958,1
0.008631667,1
0.008626791999999,1
0.008632459,1
0.008638958,1
0.008633125,1
0.008631875,1
0.008629875,1
0.008628249999999,1
0.00862725,1
0.008627125,1
0.008626042,1
0.008626792,1
0.008640790999999,1
0.008630042,1
0.008638167,1
0.008635666,1
0.008636083,1
0.008642084000001,1
0.008645709000001,1
0.008643417,1
0.008651250000001,1
0.008647084000001,1
0.008641791,1
0.008634,1
0.008630875000001,1
0.00863925,1
0.0086485,1
0.008649332999999,1
0.008650374999999,1
0.008642875,1
0.008637332999999,1
0.008641666,1
0.00863425,1
0.008632167,1
0.008634791,1
0.008648292,1
0.008643,1
0.008658167,1
0.008645375,1
0.0086395,1
0.008637333,1
0.008638292000001,1
0.008646208,1
0.008634125,1
0.008638583,1
0.008643042,1
0.008636875000001,1
0.0086355,1
0.008647292,1
0.008640458,1
0.008652958,1
0.008645167,1
0.008644208,1
0.008650290999999,1
0.008648708,1
0.008646875,1
0.008637707999999,1
0.008637625,1
0.008638374999999,1
0.008646834,1
0.008634667,1
0.008639082999999,1
0.008643833,1
0.008637125,1
0.008632291,1
0.008628708,1
0.008641,1
0.008639542,1
0.008642166,1
0.008640417,1
0.008631333,1
0.008631208,1
0.008630291999999,1
0.008628874999999,1
0.008634042,1
0.008630290999999,1
0.008635459,1
0.008635041000001,1
0.008636542,1
0.008643959,1
0.008647625,1
0.008651334000001,1
0.008657083,1
0.008652917,1
0.008643834,1
0.008641875,1
0.008634042000001,1
0.008652458,1
0.008646875,1
0.008642916,1
0.008641292,1
0.008632749999999,1
0.008632083,1
0.008637833,1
0.008642708,1
0.008638917,1
0.008637999999999,1
0.008644292,1
0.008631958000001,1
0.008628292,1
0.008628459,1
0.008633959,1
0.008633791,1
0.008633583,1
0.008633375,1
0.008632,1
0.00862825,1
0.008630292,1
