,Channel 7
0.008575875,1
1.25000000017472E-07,0
0.008574167,1
1.25000000017472E-07,0
0.008573792,1
1.65999999968136E-07,0
0.008574209,1
1.66000000079158E-07,0
0.00857575,1
1.25000000017472E-07,0
0.008577334,1
1.65999999968136E-07,0
0.008566459,1
1.65999999968136E-07,0
0.008569417,1
1.66999999939854E-07,0
0.008567791,1
1.25000000017472E-07,0
0.0085745,1
1.25000000017472E-07,0
0.008575334,1
1.25000000017472E-07,0
0.008575958,1
1.25000000017472E-07,0
0.008578708,1
1.25000000017472E-07,0
0.008582209,1
1.25000000017472E-07,0
0.008578458,1
1.66999999828832E-07,0
0.008577291,1
1.66999999828832E-07,0
0.008575708,1
1.2499999990645E-07,0
0.008577667,1
1.25000000128495E-07,0
0.008575542,1
1.2499999990645E-07,0
0.008575458,1
1.25000000128495E-07,0
0.008577125,1
1.67000000050876E-07,0
0.008575583,1
1.2499999990645E-07,0
0.008577208,1
1.25000000128495E-07,0
0.008574209,1
1.66000000190181E-07,0
0.008575084,1
1.65999999968136E-07,0
0.008577417,1
1.67000000050876E-07,0
0.008575416,1
1.66999999828832E-07,0
0.008574125,1
1.25000000128495E-07,0
0.008573917,1
1.25000000128495E-07,0
0.008574083,1
1.66999999828832E-07,0
0.0085785,1
1.65999999968136E-07,0
0.008578792,1
1.67000000050876E-07,0
0.008575625,1
1.2499999990645E-07,0
0.008577416,1
1.25000000128495E-07,0
0.008575625,1
1.66999999828832E-07,0
0.008575792,1
1.66000000190181E-07,0
0.008573834,1
1.25000000128495E-07,0
0.008572875,1
1.25000000128495E-07,0
0.008572416,1
1.66999999828832E-07,0
0.008579458,1
1.25000000128495E-07,0
0.00857575,1
1.25000000128495E-07,0
0.008575542,1
1.2499999990645E-07,0
0.008574125,1
1.67000000050876E-07,0
0.008573958,1
1.2499999990645E-07,0
0.008574042,1
1.2499999990645E-07,0
0.008574208,1
1.25000000128495E-07,0
0.008562958,1
1.66999999828832E-07,0
0.008566167,1
1.65999999968136E-07,0
0.008569084,1
1.66000000190181E-07,0
0.008569459,1
1.65999999968136E-07,0
0.008567834,1
1.2499999990645E-07,0
0.008570916,1
1.2499999990645E-07,0
0.00856925,1
1.67000000050876E-07,0
0.00857375,1
1.66999999828832E-07,0
0.008570833,1
1.25000000128495E-07,0
0.008571125,1
1.2499999990645E-07,0
0.008569208,1
1.67000000050876E-07,0
0.008571042,1
1.2499999990645E-07,0
0.008572541,1
1.2499999990645E-07,0
0.008577334,1
1.65999999968136E-07,0
0.008574084,1
1.65999999968136E-07,0
0.008569167,1
1.66999999828832E-07,0
0.008573916,1
1.67000000050876E-07,0
0.008574292,1
1.65999999968136E-07,0
0.008575167,1
1.2499999990645E-07,0
0.00858225,1
1.2499999990645E-07,0
0.008572583,1
1.2499999990645E-07,0
0.008574334,1
1.65999999968136E-07,0
0.008575459,1
1.65999999968136E-07,0
0.008575875,1
1.66999999828832E-07,0
0.008575417,1
1.2499999990645E-07,0
0.008572458,1
1.25000000128495E-07,0
0.008580042,1
1.25000000128495E-07,0
0.008578791,1
1.67000000050876E-07,0
0.008576917,1
1.65999999968136E-07,0
0.008577209,1
1.25000000128495E-07,0
0.008576708,1
1.66999999828832E-07,0
0.008577333,1
1.67000000050876E-07,0
0.008572583,1
1.25000000128495E-07,0
0.008571125,1
1.67000000050876E-07,0
0.008572583,1
1.67000000050876E-07,0
0.008573958,1
1.25000000128495E-07,0
0.008575333,1
1.66999999828832E-07,0
0.008577083,1
1.67000000050876E-07,0
0.008578542,1
1.2499999990645E-07,0
0.008574208,1
1.2499999990645E-07,0
0.008572292,1
1.25000000128495E-07,0
0.008569583,1
1.25000000128495E-07,0
0.00857275,1
1.67000000050876E-07,0
0.0085745,1
1.65999999968136E-07,0
0.008572,1
1.25000000128495E-07,0
0.008574125,1
1.66999999828832E-07,0
0.008575625,1
1.67000000050876E-07,0
0.008577375,1
1.2499999990645E-07,0
0.0085705,1
1.65999999968136E-07,0
0.008574459,1
1.2499999990645E-07,0
0.008572708,1
1.67000000050876E-07,0
0.00856975,1
1.25000000128495E-07,0
0.008572208,1
1.67000000050876E-07,0
0.008579041,1
1.67000000050876E-07,0
0.00857725,1
1.67000000050876E-07,0
0.0085775,1
1.65999999968136E-07,0
0.008573792,1
1.67000000050876E-07,0
0.008570708,1
1.66999999828832E-07,0
0.008567708,1
1.67000000050876E-07,0
0.008560375,1
1.65999999968136E-07,0
0.008570667,1
1.67000000050876E-07,0
0.008572875,1
1.65999999968136E-07,0
0.008575334,1
1.65999999968136E-07,0
0.008575834,1
1.65999999968136E-07,0
0.008576667,1
1.25000000128495E-07,0
0.008577167,1
1.65999999968136E-07,0
0.008575667,1
1.67000000050876E-07,0
0.008575875,1
1.65999999968136E-07,0
0.0085755,1
1.66999999828832E-07,0
0.008575667,1
1.66000000190181E-07,0
0.008574209,1
1.65999999968136E-07,0
0.008576,1
1.67000000050876E-07,0
0.008578875,1
1.2499999990645E-07,0
0.008576042,1
1.25000000128495E-07,0
0.008576833,1
1.67000000050876E-07,0
0.008575583,1
1.67000000050876E-07,0
0.008569541,1
1.66999999828832E-07,0
0.008569125,1
1.67000000050876E-07,0
0.008568875,1
1.65999999968136E-07,0
0.008571042,1
1.67000000050876E-07,0
0.008575583,1
1.67000000050876E-07,0
0.008569583,1
1.67000000050876E-07,0
0.008575541,1
1.67000000050876E-07,0
0.008575833,1
1.66999999828832E-07,0
0.008575542,1
1.24999999684405E-07,0
0.008574583,1
1.25000000128495E-07,0
0.008572125,1
1.67000000050876E-07,0
0.008575875,1
1.25000000128495E-07,0
0.008575291,1
1.67000000050876E-07,0
0.008577333,1
1.67000000050876E-07,0
0.008575542,1
1.24999999684405E-07,0
0.008577208,1
1.25000000128495E-07,0
0.008575667,1
1.65999999968136E-07,0
0.008575834,1
1.65999999968136E-07,0
0.008575417,1
1.67000000050876E-07,0
0.008574041,1
1.67000000050876E-07,0
0.008575583,1
1.67000000050876E-07,0
0.008574208,1
1.67000000050876E-07,0
0.008581625,1
1.67000000050876E-07,0
0.008581833,1
1.25000000128495E-07,0
0.008585042,1
1.25000000128495E-07,0
0.008583291,1
1.67000000050876E-07,0
0.00858,1
1.67000000050876E-07,0
0.008581875,1
1.65999999968136E-07,0
0.00858,1
1.67000000050876E-07,0
0.008574042,1
1.65999999968136E-07,0
0.008575584,1
1.25000000128495E-07,0
0.008574375,1
1.24999999684405E-07,0
0.008573833,1
1.24999999684405E-07,0
0.008572583,1
1.24999999684405E-07,0
0.008577167,1
1.67000000050876E-07,0
0.008575541,1
1.67000000050876E-07,0
0.008572583,1
1.25000000128495E-07,0
0.008576,1
1.67000000050876E-07,0
0.008572542,1
1.65999999968136E-07,0
0.008577334,1
1.66000000412225E-07,0
0.008577167,1
1.67000000050876E-07,0
0.008575791,1
1.25000000128495E-07,0
0.00857575,1
1.25000000128495E-07,0
0.008577375,1
1.25000000128495E-07,0
0.008575792,1
1.67000000050876E-07,0
0.008574208,1
1.67000000050876E-07,0
0.008575458,1
1.67000000050876E-07,0
0.008575833,1
1.25000000128495E-07,0
0.008572125,1
1.67000000050876E-07,0
0.008577791,1
1.24999999684405E-07,0
0.00857575,1
1.67000000050876E-07,0
0.008575833,1
1.25000000128495E-07,0
0.008573917,1
1.67000000050876E-07,0
0.008572666,1
1.66999999606787E-07,0
0.0085725,1
1.67000000050876E-07,0
0.008572833,1
1.25000000128495E-07,0
0.008570792,1
1.66000000412225E-07,0
0.008575959,1
1.65999999968136E-07,0
0.008574084,1
1.65999999968136E-07,0
0.008574209,1
1.25000000128495E-07,0
0.008575583,1
1.67000000050876E-07,0
0.008572833,1
1.67000000050876E-07,0
0.008575875,1
1.24999999684405E-07,0
0.008575916,1
1.67000000050876E-07,0
0.008575333,1
1.24999999684405E-07,0
0.008574292,1
1.25000000128495E-07,0
0.008572583,1
1.67000000050876E-07,0
0.008574125,1
1.67000000050876E-07,0
0.008572041,1
1.67000000050876E-07,0
0.008572542,1
1.65999999968136E-07,0
0.00856925,1
1.66999999606787E-07,0
0.008572708,1
1.25000000128495E-07,0
0.008570917,1
1.67000000050876E-07,0
0.0085695,1
1.65999999968136E-07,0
0.008575542,1
1.67000000050876E-07,0
0.00857075,1
1.66000000412225E-07,0
0.008575709,1
1.66000000412225E-07,0
0.0085775,1
1.67000000050876E-07,0
0.008576833,1
1.67000000050876E-07,0
0.008575708,1
1.67000000050876E-07,0
0.008572083,1
1.67000000050876E-07,0
0.008575583,1
1.24999999684405E-07,0
0.0085755,1
1.67000000050876E-07,0
0.00857275,1
1.67000000050876E-07,0
0.008574166,1
1.25000000128495E-07,0
0.00857425,1
1.25000000128495E-07,0
0.008575459,1
1.25000000128495E-07,0
0.008574291,1
1.25000000128495E-07,0
0.008573917,1
1.66999999606787E-07,0
0.008578833,1
1.25000000128495E-07,0
0.008569083,1
1.24999999684405E-07,0
0.008567792,1
1.25000000128495E-07,0
0.00857225,1
1.67000000050876E-07,0
0.008566083,1
1.66999999606787E-07,0
0.008566208,1
1.24999999684405E-07,0
0.008571042,1
1.25000000128495E-07,0
0.008574083,1
1.67000000050876E-07,0
0.008572375,1
1.25000000128495E-07,0
0.0085755,1
1.25000000128495E-07,0
0.008575625,1
1.65999999968136E-07,0
0.00857375,1
1.25000000128495E-07,0
0.008566625,1
1.67000000050876E-07,0
0.008570875,1
1.66999999606787E-07,0
0.0085615,1
1.66000000412225E-07,0
0.008571,1
1.24999999684405E-07,0
0.008574125,1
1.25000000128495E-07,0
0.008575584,1
1.24999999684405E-07,0
0.0085775,1
1.65999999524047E-07,0
0.008580375,1
1.67000000050876E-07,0
0.008577333,1
1.25000000128495E-07,0
0.008577334,1
1.25000000128495E-07,0
0.008579,1
1.25000000128495E-07,0
0.008577125,1
1.66000000412225E-07,0
0.008578625,1
1.67000000050876E-07,0
0.008580417,1
1.24999999684405E-07,0
0.008577666,1
1.67000000050876E-07,0
0.008580375,1
1.67000000050876E-07,0
0.008583666,1
1.67000000050876E-07,0
0.008577167,1
1.25000000128495E-07,0
0.008575791,1
1.67000000050876E-07,0
0.008575708,1
1.25000000128495E-07,0
0.008575875,1
1.24999999684405E-07,0
0.008573917,1
1.67000000050876E-07,0
0.008578958,1
1.24999999684405E-07,0
0.008581917,1
1.25000000128495E-07,0
0.008576041,1
1.67000000050876E-07,0
0.008577333,1
1.25000000128495E-07,0
0.008575667,1
1.24999999684405E-07,0
0.008575583,1
1.67000000050876E-07,0
0.008576042,1
1.24999999684405E-07,0
0.00857375,1
1.25000000128495E-07,0
0.008572958,1
1.67000000050876E-07,0
0.008569083,1
1.67000000050876E-07,0
0.008574375,1
1.65999999968136E-07,0
0.008575459,1
1.24999999684405E-07,0
0.008572791,1
1.25000000128495E-07,0
0.008574084,1
1.65999999968136E-07,0
0.008566625,1
1.67000000050876E-07,0
0.008570917,1
1.65999999968136E-07,0
0.008574125,1
1.25000000128495E-07,0
0.008572459,1
1.24999999684405E-07,0
0.008572416,1
1.24999999684405E-07,0
0.00857225,1
1.67000000050876E-07,0
0.008577458,1
1.24999999684405E-07,0
0.008575375,1
1.24999999684405E-07,0
0.008572917,1
1.67000000050876E-07,0
0.008575833,1
1.25000000128495E-07,0
0.0085745,1
1.67000000050876E-07,0
0.008575458,1
1.24999999684405E-07,0
0.008575958,1
1.24999999684405E-07,0
0.008569375,1
1.25000000128495E-07,0
0.008574084,1
1.65999999968136E-07,0
0.008575375,1
1.67000000050876E-07,0
0.008577458,1
1.67000000050876E-07,0
0.008577417,1
1.25000000128495E-07,0
0.008570875,1
1.25000000128495E-07,0
0.00857275,1
1.24999999684405E-07,0
0.008570958,1
1.25000000128495E-07,0
0.008574083,1
1.67000000050876E-07,0
0.008574333,1
1.67000000050876E-07,0
0.008569208,1
1.25000000128495E-07,0
0.008574334,1
1.65999999968136E-07,0
0.008575209,1
1.65999999968136E-07,0
0.008575584,1
1.66000000412225E-07,0
0.008575667,1
1.67000000050876E-07,0
0.008574333,1
1.67000000050876E-07,0
0.008577208,1
1.67000000050876E-07,0
0.008576125,1
1.25000000128495E-07,0
0.008575791,1
1.66999999606787E-07,0
0.008574375,1
1.67000000050876E-07,0
0.0085755,1
1.65999999968136E-07,0
0.008573917,1
1.67000000050876E-07,0
0.008570916,1
1.25000000128495E-07,0
0.008573834,1
1.25000000128495E-07,0
0.008576958,1
1.67000000050876E-07,0
0.008575541,1
1.25000000128495E-07,0
0.008575375,1
1.67000000050876E-07,0
0.008577125,1
1.67000000050876E-07,0
0.008572583,1
1.67000000050876E-07,0
0.008574125,1
1.65999999968136E-07,0
0.008575459,1
1.24999999684405E-07,0
0.008575583,1
1.25000000128495E-07,0
0.008575542,1
1.65999999968136E-07,0
0.008577084,1
1.25000000128495E-07,0
0.008577291,1
1.25000000128495E-07,0
0.008577375,1
1.66999999606787E-07,0
0.008574042,1
1.65999999968136E-07,0
0.008577042,1
1.66999999606787E-07,0
0.008575583,1
1.67000000050876E-07,0
0.008574208,1
1.25000000128495E-07,0
0.008575542,1
1.65999999968136E-07,0
0.008573834,1
1.65999999968136E-07,0
0.008575625,1
1.67000000050876E-07,0
0.00857425,1
1.66999999606787E-07,0
0.008577166,1
1.67000000050876E-07,0
0.008574667,1
1.65999999968136E-07,0
0.008577167,1
1.67000000050876E-07,0
0.008578875,1
1.25000000128495E-07,0
0.008574208,1
1.25000000128495E-07,0
0.008575625,1
1.67000000050876E-07,0
0.008575541,1
1.24999999684405E-07,0
0.008577667,1
1.25000000128495E-07,0
0.008575625,1
1.66999999606787E-07,0
0.008575791,1
1.25000000128495E-07,0
0.008573875,1
1.66999999606787E-07,0
0.008574042,1
1.65999999968136E-07,0
0.008571959,1
1.66000000412225E-07,0
0.008574334,1
1.65999999968136E-07,0
0.008572417,1
1.67000000050876E-07,0
0.008575916,1
1.25000000128495E-07,0
0.008573917,1
1.25000000128495E-07,0
0.008576167,1
1.25000000128495E-07,0
0.008575625,1
1.65999999968136E-07,0
0.008577209,1
1.25000000128495E-07,0
0.008583166,1
1.67000000050876E-07,0
0.008585208,1
1.67000000050876E-07,0
0.008585042,1
1.25000000128495E-07,0
0.008585333,1
1.67000000050876E-07,0
0.008578625,1
1.65999999968136E-07,0
0.008576042,1
1.25000000128495E-07,0
0.008575833,1
1.66999999606787E-07,0
0.00857725,1
1.25000000128495E-07,0
0.008578625,1
1.67000000050876E-07,0
0.008575583,1
1.24999999684405E-07,0
0.008577292,1
1.25000000128495E-07,0
0.008574416,1
1.25000000128495E-07,0
0.008577375,1
1.25000000128495E-07,0
0.008576209,1
1.66000000412225E-07,0
0.008585167,1
1.67000000050876E-07,0
0.0085855,1
1.65999999968136E-07,0
0.008581667,1
1.24999999684405E-07,0
0.008575875,1
1.67000000494966E-07,0
0.008575333,1
1.67000000050876E-07,0
0.00857425,1
1.25000000128495E-07,0
0.00857425,1
1.65999999524047E-07,0
0.008575667,1
1.67000000050876E-07,0
0.008574458,1
1.25000000128495E-07,0
0.008575667,1
1.65999999968136E-07,0
0.008575209,1
1.25000000128495E-07,0
0.008576,1
1.65999999968136E-07,0
0.008573834,1
1.24999999684405E-07,0
0.008576,1
1.65999999968136E-07,0
0.008572292,1
1.24999999684405E-07,0
0.008575458,1
1.66999999606787E-07,0
0.008578708,1
1.67000000494966E-07,0
0.008577583,1
1.66999999606787E-07,0
0.0085755,1
1.66999999606787E-07,0
0.008572750000001,1
1.65999999524047E-07,0
0.008573875,1
1.25000000572584E-07,0
0.008572542,1
1.25000000572584E-07,0
0.008577083,1
1.67000000494966E-07,0
0.008580542,1
1.24999999684405E-07,0
0.008577333,1
1.67000000494966E-07,0
0.008577499999999,1
1.66000000412225E-07,0
0.008570667,1
1.24999999684405E-07,0
0.008575792,1
1.66000000412225E-07,0
0.008572291999999,1
1.67000000494966E-07,0
0.008571083,1
1.25000000572584E-07,0
0.008573917,1
1.66000000412225E-07,0
0.008575292,1
1.66999999606787E-07,0
0.008575625000001,1
1.65999999524047E-07,0
0.00857575,1
1.24999999684405E-07,0
0.008573917,1
1.25000000572584E-07,0
0.008572375,1
1.24999999684405E-07,0
0.008575833,1
1.24999999684405E-07,0
0.008575709,1
1.65999999524047E-07,0
0.0085755,1
1.67000000494966E-07,0
0.008572625,1
1.24999999684405E-07,0
0.00857375,1
1.24999999684405E-07,0
0.008578625,1
1.66999999606787E-07,0
0.008575333,1
1.66999999606787E-07,0
0.008577083,1
1.66999999606787E-07,0
0.008573625,1
1.65999999524047E-07,0
0.008575542,1
1.25000000572584E-07,0
0.008575708,1
1.67000000494966E-07,0
0.008574332999999,1
1.67000000494966E-07,0
0.008575708,1
1.25000000572584E-07,0
0.008574417,1
1.24999999684405E-07,0
0.008575583,1
1.67000000494966E-07,0
0.008575375,1
1.25000000572584E-07,0
0.008574374999999,1
1.67000000494966E-07,0
0.008575333,1
1.67000000494966E-07,0
0.008575832999999,1
1.67000000494966E-07,0
0.008576166,1
1.66999999606787E-07,0
0.008577333,1
1.25000000572584E-07,0
0.008575667,1
1.67000000494966E-07,0
0.008576790999999,1
1.67000000494966E-07,0
0.008576082999999,1
1.67000000494966E-07,0
0.008575583,1
1.24999999684405E-07,0
0.008574625000001,1
1.66999999606787E-07,0
0.008580333,1
1.24999999684405E-07,0
0.008575917,1
1.25000000572584E-07,0
0.0085755,1
1.24999999684405E-07,0
0.008574083,1
1.24999999684405E-07,0
0.008577417000001,1
1.66999999606787E-07,0
0.008578416,1
1.25000000572584E-07,0
0.00857425,1
1.66999999606787E-07,0
0.008575583000001,1
1.66999999606787E-07,0
0.008578792,1
1.66000000412225E-07,0
0.008580167,1
1.24999999684405E-07,0
0.008578625,1
1.24999999684405E-07,0
0.008577458,1
1.67000000494966E-07,0
0.008577042,1
1.24999999684405E-07,0
0.008578916,1
1.66999999606787E-07,0
0.008577292,1
1.66000000412225E-07,0
0.008577375,1
1.67000000494966E-07,0
0.008575499999999,1
1.67000000494966E-07,0
0.008574041,1
1.66999999606787E-07,0
0.008567625,1
1.24999999684405E-07,0
0.008567708,1
1.66999999606787E-07,0
0.008573917000001,1
1.24999999684405E-07,0
0.008575958,1
1.67000000494966E-07,0
0.008575666,1
1.67000000494966E-07,0
0.008577499999999,1
1.24999999684405E-07,0
0.008576917000001,1
1.65999999524047E-07,0
0.008577375,1
1.67000000494966E-07,0
0.008572582999999,1
1.67000000494966E-07,0
0.008575875,1
1.66999999606787E-07,0
0.008579,1
1.25000000572584E-07,0
0.008575625,1
1.24999999684405E-07,0
0.008575375,1
1.65999999524047E-07,0
0.008579125,1
1.67000000494966E-07,0
0.008577125,1
1.67000000494966E-07,0
0.008585083,1
1.66999999606787E-07,0
0.008577083,1
1.24999999684405E-07,0
0.008581917,1
1.25000000572584E-07,0
0.008578625,1
1.24999999684405E-07,0
0.008577208,1
1.66999999606787E-07,0
0.008574166,1
1.25000000572584E-07,0
0.008577042,1
1.67000000494966E-07,0
0.008575457999999,1
1.67000000494966E-07,0
0.008577375,1
1.66000000412225E-07,0
0.008577084,1
1.65999999524047E-07,0
0.008578917,1
1.66999999606787E-07,0
0.008575250000001,1
1.65999999524047E-07,0
0.008575834,1
1.24999999684405E-07,0
0.008577000000001,1
1.24999999684405E-07,0
0.008579249999999,1
1.66000000412225E-07,0
0.008576792,1
1.66999999606787E-07,0
0.00857725,1
1.65999999524047E-07,0
0.008577084000001,1
1.65999999524047E-07,0
0.008583625,1
1.67000000494966E-07,0
0.008581833,1
1.24999999684405E-07,0
0.008575959,1
1.25000000572584E-07,0
0.008578666,1
1.66999999606787E-07,0
0.008578917,1
1.24999999684405E-07,0
0.008575541,1
1.25000000572584E-07,0
0.008577125,1
1.67000000494966E-07,0
0.008578999999999,1
1.25000000572584E-07,0
0.008580375,1
1.66999999606787E-07,0
0.008581958,1
1.67000000494966E-07,0
0.008581833,1
1.24999999684405E-07,0
0.008581792,1
1.65999999524047E-07,0
0.008577375000001,1
1.24999999684405E-07,0
0.008574125,1
1.66999999606787E-07,0
0.008576958000001,1
1.66999999606787E-07,0
0.008575458,1
1.66999999606787E-07,0
0.008573792,1
1.66000000412225E-07,0
0.0085755,1
1.24999999684405E-07,0
0.008576042,1
1.67000000494966E-07,0
0.008575458,1
1.24999999684405E-07,0
0.008577625,1
1.24999999684405E-07,0
0.008575292000001,1
1.65999999524047E-07,0
0.008579167000001,1
1.24999999684405E-07,0
0.008577,1
1.67000000494966E-07,0
0.008579041,1
1.24999999684405E-07,0
0.008577042,1
1.67000000494966E-07,0
0.008574291,1
1.25000000572584E-07,0
0.008576792,1
1.67000000494966E-07,0
0.008577458,1
1.67000000494966E-07,0
0.008577125,1
1.24999999684405E-07,0
0.008575916000001,1
1.66999999606787E-07,0
0.00857375,1
1.24999999684405E-07,0
0.008576042000001,1
1.24999999684405E-07,0
0.00858,1
1.24999999684405E-07,0
0.008580666,1
1.66999999606787E-07,0
0.008573625,1
1.24999999684405E-07,0
0.00857875,1
1.25000000572584E-07,0
0.008575875,1
1.66999999606787E-07,0
0.008579166000001,1
1.24999999684405E-07,0
0.008577167,1
1.24999999684405E-07,0
0.008576083,1
1.66999999606787E-07,0
0.008575625,1
1.67000000494966E-07,0
0.008578875,1
1.66000000412225E-07,0
0.008575667,1
1.67000000494966E-07,0
0.00857425,1
1.24999999684405E-07,0
0.008575833,1
1.25000000572584E-07,0
0.008580625,1
1.24999999684405E-07,0
0.008577000000001,1
1.24999999684405E-07,0
0.008575625,1
1.25000000572584E-07,0
0.008575749999999,1
1.25000000572584E-07,0
0.0085745,1
1.66999999606787E-07,0
0.008577166,1
1.24999999684405E-07,0
0.00857775,1
1.67000000494966E-07,0
0.00858025,1
1.25000000572584E-07,0
0.008575749999999,1
1.67000000494966E-07,0
0.0085755,1
1.65999999524047E-07,0
0.008573959,1
1.65999999524047E-07,0
0.008580250000001,1
1.66999999606787E-07,0
0.008577458,1
1.66999999606787E-07,0
0.008580208,1
1.25000000572584E-07,0
0.00858225,1
1.66999999606787E-07,0
0.008577,1
1.67000000494966E-07,0
0.008577416,1
1.67000000494966E-07,0
0.008581958,1
1.25000000572584E-07,0
0.008576208999999,1
1.66000000412225E-07,0
0.008575709,1
1.66000000412225E-07,0
0.008577459,1
1.66000000412225E-07,0
0.0085785,1
1.67000000494966E-07,0
0.008586792,1
1.65999999524047E-07,0
0.008581834,1
1.24999999684405E-07,0
0.008591208,1
1.67000000494966E-07,0
0.008584833,1
1.66999999606787E-07,0
0.008587,1
1.24999999684405E-07,0
0.008585208,1
1.66999999606787E-07,0
0.008578958,1
1.25000000572584E-07,0
0.008578624999999,1
1.25000000572584E-07,0
0.008582082999999,1
1.25000000572584E-07,0
0.008581792,1
1.24999999684405E-07,0
0.008579042,1
1.65999999524047E-07,0
0.008580334,1
1.65999999524047E-07,0
0.008579167000001,1
1.66999999606787E-07,0
0.00857575,1
1.65999999524047E-07,0
0.008570959,1
1.66000000412225E-07,0
0.008573917,1
1.25000000572584E-07,0
0.008577042,1
1.66000000412225E-07,0
0.008583375,1
1.66999999606787E-07,0
0.008579208,1
1.66999999606787E-07,0
0.008586667,1
1.24999999684405E-07,0
0.0085835,1
1.24999999684405E-07,0
0.008576833,1
1.66999999606787E-07,0
0.008577416000001,1
1.24999999684405E-07,0
0.008580334,1
1.65999999524047E-07,0
0.0085815,1
1.67000000494966E-07,0
0.008586583,1
1.67000000494966E-07,0
0.008580458,1
1.66999999606787E-07,0
0.008576958,1
1.25000000572584E-07,0
0.008579041999999,1
1.25000000572584E-07,0
0.008586792,1
